200905,1,7,9,10,11,12,13,15,16,18,19,20,22,23,24
200905,2,3,4,5,6,8,10,11,15,16,18,19,22,24,25
200905,1,3,4,5,6,7,9,10,11,12,16,19,21,22,24
200905,1,3,4,11,13,14,15,17,18,19,20,21,22,23,24
200905,2,3,4,5,6,7,8,12,13,14,16,17,19,23,25
200905,2,3,4,5,6,7,9,11,13,14,15,20,22,23,25
200906,1,2,3,5,9,11,12,13,15,18,20,21,22,23,24
200906,2,3,4,6,7,10,12,13,15,17,19,20,21,23,24
200906,1,2,3,5,7,8,9,14,15,19,21,22,23,24,25
200906,3,4,6,9,11,12,13,15,16,17,18,21,23,24,25
200906,1,3,4,5,10,11,13,14,15,16,17,18,21,24,25
200906,3,4,6,7,10,13,14,15,18,19,20,21,22,23,25
200906,1,2,4,5,6,8,10,11,12,16,17,19,20,21,23
200906,1,4,7,8,9,11,13,15,17,18,21,22,23,24,25
200906,2,3,5,9,10,11,12,14,15,17,19,21,23,24,25
200907,1,3,5,8,9,12,13,14,15,16,19,21,22,24,25
200907,1,2,3,4,7,8,9,10,11,13,14,20,23,24,25
200907,5,6,7,8,9,12,13,14,15,17,18,22,23,24,25
200907,1,2,3,5,7,10,11,12,16,17,18,19,21,22,23
200907,1,2,3,6,7,10,14,15,18,19,20,21,22,24,25
200907,1,2,4,7,9,10,11,12,13,15,16,18,19,20,21
200907,1,2,4,5,6,8,10,11,14,15,16,19,21,23,24
200907,1,2,5,8,10,12,16,17,18,19,20,21,22,24,25
200907,1,3,5,6,9,10,11,12,13,14,15,17,20,23,24
200908,1,2,3,4,8,9,10,11,16,17,18,19,22,24,25
200908,4,5,6,7,9,11,14,16,17,18,21,22,23,24,25
200908,1,3,5,6,8,9,14,15,17,18,19,22,23,24,25
200908,1,6,7,8,9,10,11,12,14,17,18,19,20,24,25
200908,1,2,3,4,6,9,11,14,15,17,19,20,21,24,25
200908,3,4,6,7,11,12,13,14,15,17,19,20,22,24,25
200908,1,3,4,5,6,7,8,11,12,14,18,19,21,23,25
200908,1,3,4,9,10,11,12,13,14,17,18,21,23,24,25
200908,1,4,5,11,13,14,15,16,18,19,20,21,22,23,25
200909,2,3,4,5,6,7,8,9,11,13,15,16,18,20,22
200909,1,2,3,4,7,10,11,12,14,15,17,19,20,21,23
200909,1,3,4,6,9,10,11,12,14,15,16,17,19,22,23
200909,3,4,5,6,7,8,11,12,13,14,15,17,19,23,24
200909,1,2,3,5,7,8,12,14,16,17,18,21,22,23,24
200909,2,3,6,7,9,11,13,14,17,18,19,20,22,23,25
200909,1,2,5,8,10,11,16,17,19,20,21,22,23,24,25
200909,1,2,3,4,6,7,9,10,11,13,18,19,21,22,25
200910,2,6,7,8,10,11,12,14,17,18,19,20,21,22,25
200910,2,4,5,6,7,10,13,14,15,17,18,21,22,24,25
200910,2,3,5,6,9,10,12,13,15,17,18,21,22,24,25
200910,1,2,5,6,7,8,10,11,13,14,18,19,22,23,25
200910,1,3,4,5,6,7,8,10,11,13,15,18,20,22,23
200910,2,3,4,6,9,10,11,12,13,14,15,16,20,24,25
200910,1,2,4,5,6,7,8,11,12,13,14,15,17,18,20
200910,1,2,5,6,7,8,9,11,12,15,17,19,22,23,25
200910,1,2,3,5,9,10,11,12,15,16,17,18,21,23,24
200911,2,3,4,5,6,9,10,11,13,14,17,20,21,23,25
200911,1,5,6,7,9,10,11,13,14,15,16,17,19,24,25
200911,2,4,6,7,8,10,11,12,14,16,18,20,23,24,25
200911,2,3,5,7,9,10,11,12,13,16,18,22,23,24,25
200911,2,3,5,8,11,13,14,15,16,18,19,22,23,24,25
200911,4,5,6,7,8,9,11,12,15,17,18,19,22,24,25
200911,1,3,5,7,9,10,12,13,14,15,17,20,21,22,24
200911,2,6,7,8,9,10,12,15,16,17,19,21,22,23,25
200911,1,4,5,6,7,9,11,12,14,17,18,21,22,23,24
200912,1,4,6,8,9,10,11,13,14,16,17,20,21,23,25
200912,2,3,4,5,6,7,11,16,17,18,20,21,22,24,25
200912,1,2,3,4,5,7,9,11,13,15,18,19,20,21,22
200912,4,5,6,7,8,9,10,14,15,17,18,19,21,22,24
200912,5,6,7,8,11,12,13,14,15,17,18,20,22,24,25
200912,1,2,5,7,10,11,12,14,17,18,19,21,22,23,25
200912,3,5,6,8,10,11,12,13,14,16,17,18,21,22,23
200912,1,2,3,7,9,11,12,13,16,20,21,22,23,24,25
200912,1,2,3,4,6,8,11,12,14,15,18,19,21,24,25
201001,1,4,5,7,8,10,12,13,14,15,17,18,21,22,25
201001,2,3,4,5,7,8,12,13,15,16,18,19,20,21,22
201001,1,3,4,6,7,8,9,11,13,15,17,19,22,24,25
201001,3,4,5,7,9,11,13,14,15,16,17,19,21,22,24
201001,1,2,3,4,5,8,9,11,12,14,16,17,19,23,25
201001,1,2,4,5,6,11,13,14,15,16,18,20,22,23,25
201001,1,2,3,4,7,10,11,12,15,17,19,20,21,24,25
201001,2,3,5,6,8,9,10,13,14,16,18,20,21,23,25
201002,1,2,3,4,6,9,12,15,17,18,19,21,23,24,25
201002,1,2,3,4,5,6,8,10,11,13,16,18,19,23,24
201002,1,2,3,4,5,7,11,12,14,15,17,20,21,24,25
201002,1,6,9,10,12,13,14,15,16,17,18,19,20,21,23
201002,3,4,6,7,9,11,15,16,17,18,19,20,21,22,24
201002,4,5,6,9,11,12,13,15,16,17,19,20,21,22,24
201002,1,2,3,5,6,8,9,10,11,12,20,21,23,24,25
201002,2,3,5,6,7,8,9,14,15,16,18,19,23,24,25
201003,1,3,5,6,9,11,12,15,16,17,19,20,22,24,25
201003,1,2,3,4,6,7,10,11,12,13,20,21,22,23,25
201003,1,2,5,7,10,11,12,13,14,17,18,19,21,24,25
201003,1,2,4,5,6,7,8,9,10,12,13,15,16,21,24
201003,1,2,3,6,9,10,11,13,15,17,18,20,22,23,25
201003,1,5,6,7,8,9,11,12,15,17,18,21,22,24,25
201003,2,3,5,7,9,10,11,12,13,14,17,18,20,24,25
201003,2,4,5,6,7,8,11,12,13,14,18,20,21,23,24
201003,1,3,4,5,6,7,8,9,11,12,13,17,21,22,23
201004,4,5,6,7,10,11,12,13,14,16,17,19,20,22,24
201004,2,3,7,9,11,12,13,15,16,17,19,21,23,24,25
201004,2,4,5,6,9,10,12,14,15,18,19,20,22,23,24
201004,1,2,3,4,5,6,9,10,11,12,13,17,19,20,23
201004,2,4,6,7,9,11,16,17,18,19,21,22,23,24,25
201004,2,4,5,8,9,10,11,12,13,16,17,18,19,24,25
201004,2,3,5,6,7,10,11,12,14,17,20,21,22,23,24
201004,3,4,6,9,10,11,13,15,16,17,18,20,21,22,25
201004,1,2,4,7,8,9,10,11,12,14,15,16,19,24,25
201005,1,2,5,6,9,11,12,14,15,16,17,19,22,23,24
201005,2,3,4,6,7,8,10,11,12,15,19,21,23,24,25
201005,2,3,5,6,7,11,12,16,17,18,19,20,22,23,25
201005,3,4,6,7,8,9,10,11,12,14,16,18,21,22,23
201005,1,2,3,7,10,12,13,14,15,16,17,21,22,23,25
201005,1,2,4,5,6,7,9,11,12,13,15,16,19,22,24
201005,1,2,3,8,9,10,11,13,14,16,17,18,20,24,25
201005,1,2,3,5,7,8,11,12,13,15,18,19,21,22,24
201005,1,4,5,6,9,11,13,15,16,17,19,21,23,24,25
201006,3,4,5,7,9,11,15,16,17,19,20,22,23,24,25
201006,1,2,4,6,9,10,11,14,15,17,18,20,22,23,24
201006,2,5,6,10,11,12,13,16,17,18,19,20,21,24,25
201006,1,2,4,5,6,8,9,12,13,14,15,16,19,21,23
201006,2,6,7,8,9,11,12,13,15,16,18,19,20,22,24
201006,3,4,5,6,9,10,13,14,15,17,19,20,22,24,25
201006,1,2,3,4,5,8,9,10,13,16,17,18,20,22,24
201006,1,5,7,8,10,11,13,14,15,16,17,20,22,24,25
201007,2,4,5,7,8,9,11,13,14,15,18,19,21,23,24
201007,1,3,5,6,7,11,12,13,14,15,17,18,23,24,25
201007,2,3,4,5,8,9,10,11,12,13,17,18,19,21,23
201007,1,2,4,5,6,9,10,12,14,16,17,19,20,24,25
201007,1,2,3,4,5,6,7,8,9,13,14,17,20,23,25
201007,3,4,7,9,10,11,13,14,15,16,17,20,21,22,23
201007,1,5,6,7,9,10,11,13,14,16,17,18,20,21,22
201007,3,7,8,10,12,13,14,16,17,18,19,20,21,22,24
201007,1,3,4,5,6,8,10,12,13,17,20,22,23,24,25
201008,4,5,7,8,9,10,12,13,14,15,17,18,21,23,24
201008,1,2,3,4,6,9,13,14,17,19,20,21,22,24,25
201008,1,2,6,7,8,9,10,12,14,16,17,18,20,23,24
201008,1,4,8,9,11,13,14,16,17,18,20,22,23,24,25
201008,1,5,7,8,9,10,12,14,15,17,18,19,20,21,23
201008,1,3,4,5,7,10,12,14,17,18,20,21,22,24,25
201008,1,2,5,7,9,10,11,13,14,16,19,20,21,22,23
201008,1,2,4,9,10,12,14,17,18,19,20,21,23,24,25
201008,2,3,4,6,7,9,10,11,12,13,15,17,18,20,21
201009,1,2,3,5,7,8,13,14,16,18,19,20,21,22,24
201009,1,3,4,5,6,7,9,11,12,16,19,20,22,23,24
201009,1,2,3,4,7,9,12,14,15,17,19,20,21,23,24
201009,1,4,6,7,9,10,12,15,17,18,19,20,21,23,24
201009,1,3,4,5,7,9,10,11,14,15,16,17,19,20,21
201009,1,2,5,7,8,9,10,12,13,14,15,17,21,24,25
201009,1,2,4,5,6,7,8,9,13,15,16,17,18,20,21
201009,1,2,6,7,8,12,13,16,17,18,19,20,22,24,25
201009,1,2,3,4,5,10,12,14,15,18,19,20,21,22,23
201010,3,4,5,6,7,11,12,15,16,18,19,20,21,24,25
201010,2,5,6,8,9,10,13,14,15,16,17,19,21,22,24
201010,1,2,3,7,10,11,12,14,16,18,20,22,23,24,25
201010,1,5,6,11,12,13,14,16,18,19,20,21,22,23,25
201010,3,5,8,9,10,12,13,15,16,17,18,19,21,22,24
201010,6,8,9,10,11,12,13,15,16,17,18,19,21,23,25
201010,1,2,3,4,5,8,10,12,15,16,18,19,21,22,23
201010,1,4,6,7,8,10,12,13,14,15,16,19,21,22,23
201011,1,3,5,6,7,8,10,12,13,14,17,19,20,21,24
201011,1,4,6,7,8,9,10,12,13,14,16,17,21,24,25
201011,2,4,6,9,11,12,13,14,15,17,18,19,21,23,25
201011,3,7,8,9,10,11,12,13,15,17,18,19,21,23,25
201011,1,3,4,7,8,9,11,14,16,17,18,19,21,23,24
201011,2,3,5,6,7,8,10,11,14,15,19,20,21,22,23
201011,1,5,7,8,9,10,13,14,15,16,17,18,20,23,24
201011,2,3,4,6,7,8,11,12,16,17,18,19,22,24,25
201011,1,4,5,7,9,10,11,12,13,17,18,19,20,21,23
201012,1,4,5,7,11,12,13,14,17,18,19,20,23,24,25
201012,2,3,4,6,8,9,10,12,13,20,21,22,23,24,25
201012,1,3,4,6,9,10,11,13,14,15,16,18,19,20,21
201012,1,2,4,7,8,10,11,14,15,16,17,19,20,21,23
201012,1,3,5,6,8,9,10,14,15,16,17,18,19,20,22
201012,1,3,4,5,6,9,10,11,13,14,15,20,23,24,25
201012,2,3,6,7,9,10,11,13,14,15,16,18,20,23,25
201012,1,5,6,7,8,9,10,11,12,15,17,19,21,24,25
201012,2,3,7,8,9,10,11,12,17,18,19,20,22,23,25
201101,1,2,3,5,8,9,10,11,14,16,17,18,22,24,25
201101,1,3,4,5,7,11,12,14,15,18,19,20,21,22,25
201101,2,4,5,6,7,9,12,13,16,18,20,21,22,23,24
201101,1,3,5,6,8,9,10,11,16,17,18,19,22,23,25
201101,1,3,5,6,7,9,10,11,12,13,14,16,19,20,25
201101,1,2,5,6,7,8,9,10,11,12,13,18,22,23,25
201101,2,4,5,6,8,10,12,13,15,16,19,20,21,22,23
201101,1,2,6,7,9,12,13,14,15,18,19,20,22,24,25
201101,2,3,4,5,7,10,11,13,14,16,17,18,21,23,25
201102,2,3,6,7,8,10,12,14,15,16,18,22,23,24,25
201102,3,5,7,9,12,15,16,17,18,19,20,21,22,24,25
201102,1,2,3,5,7,8,10,13,14,16,17,18,19,23,25
201102,1,2,4,7,9,10,11,12,14,15,16,19,20,23,25
201102,1,2,4,6,7,8,10,12,13,14,15,16,21,22,25
201102,2,3,4,5,6,8,9,13,14,16,18,19,20,21,23
201102,1,2,3,6,7,9,10,13,15,16,17,18,19,23,25
201102,2,5,6,7,10,11,12,13,14,16,17,20,22,23,25
201103,1,5,6,7,9,11,12,13,16,17,18,19,20,22,23
201103,1,2,4,7,8,11,12,17,19,20,21,22,23,24,25
201103,1,2,6,9,10,12,15,16,17,18,19,21,22,24,25
201103,1,2,3,4,5,7,10,14,15,16,19,21,22,24,25
201103,1,2,4,5,6,7,9,12,13,17,19,20,21,22,24
201103,1,3,4,7,8,9,13,14,17,18,19,20,21,23,25
201103,1,5,6,7,10,11,12,14,15,16,18,19,20,21,22
201103,1,2,3,5,6,8,9,10,12,15,16,20,22,24,25
201103,2,3,4,5,6,7,9,10,11,12,13,15,17,18,21
201104,1,2,3,4,5,8,9,10,11,12,15,20,22,23,25
201104,1,2,4,5,6,7,9,11,12,16,17,18,20,21,24
201104,1,2,3,6,8,10,11,13,14,15,16,17,22,23,24
201104,1,2,3,4,5,7,8,9,11,13,17,19,21,23,24
201104,1,2,3,4,6,10,12,14,15,17,21,22,23,24,25
201104,2,3,4,7,8,9,10,11,13,15,18,19,22,23,25
201104,1,2,4,5,6,7,9,12,14,15,17,19,21,22,25
201104,1,2,4,6,7,12,13,14,17,18,20,22,23,24,25
201105,2,3,5,7,8,9,10,13,14,16,17,18,19,20,21
201105,1,4,6,8,10,11,13,14,16,17,20,21,22,24,25
201105,2,3,6,7,8,9,10,12,18,20,21,22,23,24,25
201105,2,3,4,5,9,10,11,12,14,15,18,19,20,21,22
201105,1,4,5,6,7,8,9,11,12,13,18,19,20,22,24
201105,1,2,3,4,6,10,12,13,14,16,19,20,21,23,25
201105,2,4,6,7,9,13,16,17,18,19,20,21,22,23,25
201105,1,2,3,4,9,11,13,14,16,18,19,21,23,24,25
201105,1,2,4,5,6,8,9,10,12,16,19,20,21,22,24
201106,1,3,4,5,9,11,13,14,16,18,19,20,21,22,23
201106,2,3,6,7,8,9,11,13,16,18,19,20,21,22,24
201106,1,2,4,5,8,10,11,12,13,18,19,20,21,22,25
201106,1,2,4,7,8,9,10,13,16,17,19,21,22,23,24
201106,2,3,5,6,7,8,9,12,13,14,15,18,21,22,24
201106,4,5,8,9,10,11,13,16,18,19,20,21,22,23,25
201106,1,3,5,6,9,10,14,15,17,18,19,20,21,23,25
201106,4,6,7,8,9,11,13,14,17,18,19,20,22,23,25
201106,2,4,6,8,9,10,11,13,15,16,18,19,20,21,22
201107,1,2,4,5,6,8,9,10,11,14,15,17,21,22,24
201107,1,3,7,8,10,13,14,16,17,19,20,21,23,24,25
201107,1,4,5,6,8,10,13,14,15,17,18,19,20,24,25
201107,2,5,7,9,10,11,13,14,16,17,18,19,20,21,23
201107,1,2,3,7,8,12,13,14,16,17,19,20,21,22,23
201107,1,2,3,7,12,13,14,16,17,18,19,20,22,23,25
201107,2,5,7,8,10,11,13,14,15,19,20,21,23,24,25
201107,2,3,5,7,8,9,11,13,14,15,18,20,22,23,25
201108,2,3,4,5,6,8,10,12,13,15,17,19,23,24,25
201108,1,4,5,6,7,9,10,11,14,15,17,21,23,24,25
201108,1,3,4,5,6,8,9,10,11,12,15,19,20,23,24
201108,3,4,5,6,7,8,9,12,14,15,16,17,19,24,25
201108,1,3,6,7,10,11,12,15,17,18,19,20,22,23,24
201108,1,2,3,6,7,8,9,11,13,14,15,16,19,20,22
201108,2,4,5,6,7,9,11,13,16,17,19,21,22,23,24
201108,1,3,4,7,10,13,14,15,16,17,18,20,21,23,24
201108,2,3,6,7,12,13,14,15,17,18,20,21,22,24,25
201109,1,2,4,6,7,11,12,14,15,16,18,20,21,24,25
201109,3,4,5,6,8,10,13,15,17,18,19,20,21,24,25
201109,1,2,7,9,10,11,12,13,15,16,17,20,23,24,25
201109,2,4,5,6,12,13,15,16,17,18,19,22,23,24,25
201109,1,7,8,10,12,13,14,15,17,18,20,21,22,23,25
201109,4,5,7,8,9,10,11,12,13,14,18,19,20,22,24
201109,1,2,4,6,9,10,11,12,15,17,19,21,23,24,25
201109,2,4,5,7,8,9,10,11,12,13,14,15,17,19,20
201109,2,3,8,10,11,14,15,16,18,19,20,22,23,24,25
201110,2,3,4,5,7,10,11,13,14,15,16,17,22,23,24
201110,2,4,5,6,8,10,12,13,15,16,19,20,21,24,25
201110,1,2,5,6,7,8,10,11,12,13,15,16,19,23,25
201110,2,3,5,7,9,10,12,15,18,19,20,21,23,24,25
201110,2,7,8,10,11,12,13,14,15,17,18,19,20,21,22
201110,3,4,6,7,8,9,12,13,14,16,18,19,20,21,22
201110,2,3,4,6,7,8,10,11,12,14,15,16,18,19,23
201110,1,2,4,5,6,7,8,11,14,17,18,19,22,24,25
201110,1,2,4,5,6,7,8,9,10,11,12,13,15,23,24
201111,1,4,5,8,10,11,12,13,14,16,20,21,22,24,25
201111,1,3,4,9,12,13,15,17,19,20,21,22,23,24,25
201111,1,3,4,6,7,10,12,13,16,19,20,22,23,24,25
201111,1,2,3,4,6,9,12,13,15,18,19,20,23,24,25
201111,1,2,3,4,7,9,11,12,14,16,19,21,22,23,24
201111,2,3,4,5,6,7,8,11,12,13,15,17,22,23,24
201111,1,2,3,9,10,11,12,13,14,15,18,19,20,24,25
201111,1,2,3,6,7,8,9,11,13,17,18,19,20,22,23
201112,1,2,4,6,7,10,11,12,17,18,19,21,22,23,24
201112,1,2,3,4,6,7,9,10,11,14,16,17,19,21,22
201112,1,3,6,8,9,10,11,14,15,16,18,19,20,21,24
201112,2,3,4,5,11,13,14,17,18,19,20,21,22,24,25
201112,1,4,5,7,9,10,11,13,14,15,16,20,21,22,24
201112,1,2,3,7,8,11,14,15,16,18,19,22,23,24,25
201112,2,3,4,6,7,9,10,12,14,15,18,20,21,22,24
201112,2,3,4,6,8,9,10,15,16,18,19,21,22,23,25
201112,1,2,6,7,8,9,10,13,14,16,18,19,21,22,25
201201,3,4,8,10,12,13,14,16,17,19,20,21,22,23,25
201201,1,2,3,4,5,6,7,8,9,10,13,14,20,23,25
201201,2,5,8,10,11,14,15,17,18,20,21,22,23,24,25
201201,2,3,5,6,8,10,11,13,14,15,16,17,22,23,24
201201,3,4,6,7,8,9,11,12,14,15,16,20,21,22,25
201201,1,2,3,4,6,8,12,13,16,18,19,21,22,24,25
201201,3,4,6,7,8,11,12,14,15,16,17,20,21,24,25
201201,1,2,3,4,5,6,9,11,14,16,19,21,22,24,25
201201,1,3,6,7,8,11,12,14,15,16,18,19,20,22,23
201202,2,3,4,6,12,14,15,17,18,19,20,21,22,24,25
201202,1,2,4,5,6,7,10,12,13,15,16,18,21,22,24
201202,1,4,8,9,12,14,15,16,17,18,20,21,22,23,25
201202,2,3,4,5,6,11,13,14,15,19,21,22,23,24,25
201202,4,6,7,8,9,10,11,12,13,14,15,17,19,21,22
201202,1,3,5,8,10,11,13,14,15,18,20,22,23,24,25
201202,1,3,5,7,8,11,12,14,15,16,18,20,21,23,25
201202,1,2,3,5,7,8,9,11,14,16,18,20,21,23,25
201202,3,4,7,9,11,13,14,15,17,19,21,22,23,24,25
201202,2,7,8,9,10,11,13,15,16,18,19,22,23,24,25
201203,4,7,9,10,11,12,13,16,17,18,20,21,23,24,25
201203,1,2,3,4,5,7,8,9,10,11,12,14,15,19,21
201203,1,3,5,6,7,8,10,13,14,16,17,19,20,23,24
201203,2,3,4,5,7,8,9,10,11,12,14,15,18,20,24
201203,1,3,5,6,7,10,12,14,15,18,19,20,23,24,25
201203,1,5,6,7,9,10,12,13,15,16,17,18,21,24,25
201203,1,2,4,7,9,10,11,13,14,15,16,20,21,24,25
201203,3,4,6,7,8,9,11,16,18,20,21,22,23,24,25
201203,3,4,6,7,8,10,11,13,16,19,20,21,22,23,25
201203,1,2,3,4,6,7,9,10,12,14,15,17,22,23,25
201203,1,3,4,8,11,12,14,16,18,19,20,21,22,24,25
201203,3,4,6,7,8,11,12,14,15,17,18,19,21,22,24
201203,1,4,8,9,10,11,13,14,17,20,21,22,23,24,25
201203,1,4,5,6,7,8,11,12,14,16,18,19,20,22,24
201204,2,3,6,8,9,10,13,15,17,18,19,20,21,23,24
201204,5,6,8,10,11,12,13,14,17,19,20,21,22,24,25
201204,2,3,4,5,6,8,9,10,13,15,16,17,19,21,23
201204,2,3,4,5,6,7,8,10,12,14,16,17,18,22,25
201204,2,6,7,9,11,12,13,14,16,18,19,20,23,24,25
201204,2,3,4,8,9,10,11,14,17,20,21,22,23,24,25
201204,1,4,5,9,10,11,12,13,14,19,21,22,23,24,25
201204,2,3,5,7,10,11,12,13,14,16,17,18,21,24,25
201204,1,3,5,6,7,8,9,11,13,14,15,19,20,21,23
201204,1,2,3,6,9,10,11,12,14,15,17,21,22,23,24
201204,1,3,4,6,7,9,10,11,12,13,15,16,19,23,24
201204,1,3,6,7,8,9,11,12,13,16,17,20,22,24,25
201204,2,3,4,5,8,9,10,16,17,18,19,20,21,24,25
201205,1,2,3,4,6,7,10,12,13,15,16,17,20,23,24
201205,1,3,4,5,6,8,9,10,12,15,17,18,20,21,23
201205,1,2,3,4,6,7,8,11,13,14,15,18,19,22,24
201205,2,3,4,5,7,9,10,11,13,15,19,20,21,24,25
201205,3,5,6,8,9,12,13,14,16,17,19,20,21,22,23
201205,1,4,5,6,7,8,12,13,14,16,18,19,21,24,25
201205,1,3,4,5,6,7,8,11,13,14,17,20,21,22,25
201205,1,4,5,7,13,15,16,17,18,19,20,22,23,24,25
201205,1,2,3,5,7,8,10,11,12,13,14,16,17,24,25
201205,3,5,6,7,8,10,13,14,15,16,17,20,22,23,25
201205,1,3,4,8,9,10,11,13,14,15,17,18,20,21,23
201205,1,2,4,5,6,11,12,15,16,17,18,20,23,24,25
201205,2,5,7,8,9,10,15,16,17,18,19,20,23,24,25
201206,1,2,3,7,9,10,11,12,13,15,16,17,23,24,25
201206,1,4,5,6,10,11,12,13,14,15,16,19,20,22,24
201206,1,2,3,5,6,7,9,10,11,12,13,14,17,21,22
201206,1,2,3,4,6,7,13,14,16,17,18,21,22,24,25
201206,1,3,4,6,8,9,11,12,14,16,17,19,23,24,25
201206,1,2,3,7,8,9,10,12,13,14,18,20,23,24,25
201206,1,3,5,6,7,9,12,13,14,15,16,18,21,24,25
201206,1,3,4,5,7,8,10,11,12,15,17,19,22,23,24
201206,1,3,5,6,11,12,13,14,15,17,19,20,23,24,25
201206,3,4,5,7,10,11,13,15,16,17,19,20,22,23,25
201206,1,3,4,5,6,9,11,12,16,17,18,21,22,24,25
201206,2,4,5,6,7,8,9,10,14,16,17,20,22,23,25
201206,2,4,6,7,8,9,10,11,12,15,16,20,23,24,25
201207,2,5,6,7,8,10,11,13,15,17,18,20,22,24,25
201207,1,3,4,5,6,8,9,11,12,14,15,18,19,22,25
201207,2,3,6,7,8,9,10,12,13,14,16,17,18,19,20
201207,1,2,3,4,10,11,12,13,14,18,19,20,22,23,24
201207,2,3,6,9,11,12,13,14,15,16,20,21,23,24,25
201207,2,5,6,7,9,10,11,13,15,16,19,20,22,24,25
201207,4,5,8,9,11,12,13,14,16,17,19,20,21,22,23
201207,3,6,7,8,10,13,15,16,17,18,19,20,21,24,25
201207,1,2,4,8,9,10,11,14,15,16,17,19,20,22,25
201207,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21
201207,1,2,5,6,7,8,11,13,15,16,19,20,21,22,24
201207,1,2,3,4,7,11,12,13,15,18,20,21,22,23,25
201207,1,2,4,6,7,10,11,12,13,15,16,17,19,21,23
201208,2,4,5,6,8,10,11,12,13,15,17,21,23,24,25
201208,1,4,5,8,9,10,11,12,13,14,16,17,19,20,23
201208,1,3,4,8,9,10,11,12,16,19,21,22,23,24,25
201208,2,3,4,8,10,11,12,14,15,16,18,19,21,22,24
201208,3,6,7,8,10,12,13,16,18,19,20,22,23,24,25
201208,1,2,3,5,6,7,8,10,11,13,14,21,22,23,25
201208,1,2,3,6,8,9,10,12,14,18,19,20,21,23,25
201208,2,4,5,7,9,11,12,14,16,17,18,20,21,23,25
201208,1,2,3,4,5,6,8,9,11,14,15,20,23,24,25
201208,1,2,3,4,6,7,8,9,10,12,14,16,21,22,24
201208,2,3,4,6,7,8,10,11,14,16,17,18,20,21,24
201208,2,3,5,6,7,8,11,15,17,18,19,20,21,24,25
201208,1,3,5,6,8,10,11,13,15,16,18,19,22,23,24
201208,3,4,6,8,11,13,14,15,16,19,21,22,23,24,25
201209,3,4,6,7,8,9,10,11,12,13,16,20,21,22,24
201209,1,3,4,5,6,7,10,12,15,17,18,19,21,23,25
201209,1,3,4,5,8,9,10,12,13,14,18,20,21,22,25
201209,1,4,5,12,14,15,16,17,18,19,20,21,23,24,25
201209,1,3,4,5,6,7,8,13,15,17,18,20,21,23,24
201209,1,2,4,6,7,9,11,13,14,16,17,20,22,24,25
201209,1,2,3,5,6,7,8,10,14,15,16,19,20,24,25
201209,2,3,4,5,7,8,10,11,13,18,19,21,22,24,25
201209,4,6,7,10,11,12,14,16,17,18,20,21,22,24,25
201209,1,2,4,5,7,9,13,16,18,19,21,22,23,24,25
201210,1,3,6,7,9,11,12,15,16,17,18,21,22,23,24
201210,1,2,3,4,5,6,7,9,10,12,14,17,19,20,22
201210,1,3,5,7,8,11,14,17,18,19,20,21,23,24,25
201210,1,3,4,5,6,7,8,10,12,16,19,21,23,24,25
201210,3,4,8,10,11,12,13,14,17,19,20,21,22,23,24
201210,6,7,8,10,11,14,15,17,18,20,21,22,23,24,25
201210,2,3,5,8,9,10,11,12,13,15,16,17,19,23,25
201210,1,2,3,4,5,8,10,11,12,17,18,20,23,24,25
201210,4,5,6,8,10,11,13,14,16,19,20,22,23,24,25
201210,3,4,5,6,7,8,9,10,11,12,18,19,20,21,22
201210,1,2,3,5,6,7,8,9,10,13,15,16,22,23,24
201210,3,4,5,7,9,10,11,12,14,16,17,21,23,24,25
201210,2,3,5,11,12,14,15,16,17,18,19,21,22,23,24
201210,1,2,4,5,9,11,12,13,14,16,19,20,22,24,25
201211,2,3,4,7,11,12,13,14,15,19,20,21,22,24,25
201211,1,6,7,8,9,10,11,13,14,15,17,19,22,23,25
201211,3,5,6,12,13,14,15,16,17,18,19,20,21,23,24
201211,1,2,4,5,7,9,10,12,13,14,16,17,21,22,24
201211,1,6,7,8,9,12,14,15,17,19,20,22,23,24,25
201211,2,5,7,8,9,11,13,14,16,17,18,22,23,24,25
201211,1,4,6,9,10,11,12,13,14,16,17,19,21,23,24
201211,1,2,3,5,9,10,11,12,14,16,17,18,20,21,22
201211,2,5,6,7,8,10,11,12,15,16,19,22,23,24,25
201211,2,5,6,7,10,11,12,13,16,17,18,19,20,22,25
201211,2,4,7,8,9,10,11,14,16,18,19,20,21,22,23
201211,1,2,4,6,8,12,14,15,16,17,18,19,21,24,25
201211,2,4,7,8,9,10,12,14,15,16,18,20,21,22,25
201212,1,3,7,8,10,11,12,13,14,15,16,18,20,22,24
201212,2,4,5,7,9,10,11,14,15,16,18,20,21,23,24
201212,2,3,4,6,7,8,13,14,16,17,19,21,22,24,25
201212,2,4,6,9,11,12,13,17,18,19,20,21,22,23,25
201212,1,3,5,6,8,10,12,13,14,15,16,17,20,21,24
201212,3,4,5,7,10,11,13,14,15,18,19,20,21,22,24
201212,3,4,7,8,11,12,13,15,16,17,19,20,21,22,24
201212,1,3,5,7,8,9,10,12,15,16,17,19,22,24,25
201212,2,4,6,7,11,12,14,16,18,19,21,22,23,24,25
201212,1,4,6,9,10,11,13,14,15,19,20,21,23,24,25
201212,1,3,5,6,7,9,10,11,13,14,17,18,20,21,25
201212,2,3,5,8,9,13,14,16,17,18,19,21,23,24,25
